,brand_name_0,brand_name_1,brand_name_2,brand_name_3,brand_name_4,brand_name_5,brand_name_6,brand_name_7,brand_name_8,adaptive_sync_technology_0,adaptive_sync_technology_1,adaptive_sync_technology_2,adaptive_sync_technology_3,display_type_0,display_type_1,display_type_2,display_type_3,display_type_4,ram_type_0,ram_type_1,ram_type_2,ram_type_3,ram_type_4,graphics_ram_type_0,graphics_ram_type_1,graphics_ram_type_2,cpu_manufacturer_0,cpu_manufacturer_1,gpu_manufacturer_0,gpu_manufacturer_1,gpu_manufacturer_2,os_0,os_1,os_2,os_3,os_4,os_5,screen_resolution_name_0,screen_resolution_name_1,screen_resolution_name_2,screen_resolution_name_3,screen_resolution_name_4,screen_resolution_name_5,screen_resolution_name_6,cpu_family_0,cpu_family_1,cpu_family_2,cpu_family_3,cpu_family_4,cpu_family_5,cpu_family_6,cpu_family_7,cpu_family_8,cpu_family_9,cpu_family_10,cpu_family_11,cpu_family_12,cpu_family_13,cpu_architecture_0,cpu_architecture_1,cpu_architecture_2,cpu_architecture_3,cpu_architecture_4,cpu_architecture_5,cpu_architecture_6,cpu_architecture_7,cpu_architecture_8,cpu_architecture_9,cpu_architecture_10,cpu_architecture_11,cpu_architecture_12,max_cpu_frequency,web_camera,weight,ethernet_adapter,microphone,warranty_duration,depth,screen_diagonal,battery_capacity,gaming_laptop,kensington_lock,cpu_cores_num,l2_cache,l3_cache,screen_refresh_rate,threads_num,max_possible_ram,hdd_capacity,ssd_capacity,graphics_ram,optical_disc_drive,ppi,usb_power_delivery,keyboard_backlight,usb_2_0_ports,usb_3_x_ports,usb_type_c_ports,estimated_battery_life,ram,M_2_connector,touch_screen,fingerprint_scanner,cpu_lithography,height,numeric_keypad,cpu_frequency,ram_frequency,width,release_year,memory_slots_num,multiple_35jacks,cellular_communication,dedicated_graphics,dedicated_graphics_only,usb2ethernet_adapter,display_port,hdmi,thunderbolt_2,thunderbolt_3,thunderbolt_4,vga,micro_hdmi,mini_display_port,additional_accessories,2_in_1,emcc,metal,plastic,carbon,bluetooth,bluetooth_4_0,bluetooth_4_1,bluetooth_4_2,bluetooth_5_0,bluetooth_5_1,miracast,nfc,mmc,ms,micro_media,sd,sdhc,sdxc,micro_sd,micro_sdhc,micro_sdxc,glossy_display,screen_width_pixels,screen_height_pixels,hdd_increased_speed,best_wi_fi_standard,li_ion_battery_type,ultrabook,touch_numeric_keypad,cpu_scores,dedicated_gpu_scores,integrated_gpu_scores,NTSC,sRGB,battery_capacity_is_missing,usb_power_delivery_is_missing,estimated_battery_life_is_missing,ram_frequency_is_missing,memory_slots_num_is_missing,NTSC_is_missing,sRGB_is_missing,price
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,True,1.32,False,True,12.0,216.4,13.3,4054.054054054054,False,False,4,1.0,8.0,60.0,8.0,16,0.0,256.0,0.0,False,165.6,1.0,1.0,0.0,2.0,1.0,11.0,8,1.0,False,1.0,14.0,15.9,False,1.8,2666.0,307.6,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,6986,0.0,1605.9126984126983,45.0,100.0,False,False,False,False,False,True,True,77999.0
436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,True,2.14,False,True,12.0,236.8,15.6,7477.477477477478,False,False,4,1.0,8.0,60.0,8.0,32,0.0,512.0,4.0,False,141.0,1.0,1.0,0.0,2.0,2.0,10.0,16,1.0,False,0.0,14.0,18.4,False,2.5,2933.0,357.9,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8846,7543.0,1163.0,72.0,100.0,False,False,False,False,False,False,True,85999.0
437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,True,1.92,False,True,12.0,230.0,15.6,4594.594594594595,False,False,4,5.0,12.0,60.0,8.0,16,0.0,512.0,0.0,False,141.0,1.0,1.0,0.0,2.0,1.0,8.0,16,1.0,True,0.0,10.0,18.9,True,2.8,3200.0,358.0,2020.0,2.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1.0,1920,1080,False,5,False,False,False,10461,0.0,2918.0,45.0,100.0,False,False,False,False,False,False,True,85999.0
438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,True,1.98,True,True,12.0,257.0,15.6,4684.684684684685,True,True,8,4.0,8.0,144.0,16.0,16,0.0,512.0,6.0,False,141.0,0.0,1.0,1.0,1.0,1.0,6.0,16,1.0,False,0.0,7.0,23.5,True,2.9,3200.0,360.0,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False,19138,8562.0,3730.0,45.0,100.0,False,False,False,False,False,False,True,85999.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,True,1.6,False,True,12.0,233.7,15.6,3834.0,False,False,4,1.0,6.0,60.0,8.0,64,0.0,256.0,0.0,False,141.0,1.0,1.0,0.0,3.0,1.0,9.0,8,1.0,False,0.0,14.0,15.9,False,1.6,2666.0,356.8,2020.0,2.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,5,False,False,False,6544,0.0,920.0,46.0,65.0,False,False,False,False,False,False,False,56999.0
562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,True,2.6,True,True,12.0,268.9,17.3,4545.521889782763,True,True,8,4.0,8.0,120.0,16.0,32,0.0,1024.0,6.0,False,127.0,0.0,1.0,1.0,2.0,1.0,9.020338983050847,16,1.0,False,0.0,7.0,26.0,True,3.3,3200.0,399.2,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,45.0,67.0,True,False,True,False,False,False,False,109999.0
563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4,True,2.6,True,True,12.0,268.9,17.3,4545.521889782763,True,True,8,4.0,8.0,120.0,16.0,32,0.0,1024.0,6.0,False,127.0,0.0,1.0,1.0,2.0,1.0,9.020338983050847,16,1.0,False,0.0,7.0,26.0,True,3.3,3200.0,399.2,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,45.0,67.0,True,False,True,False,False,False,False,109999.0
146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,True,1.6,False,True,12.0,228.0,14.0,4343.0,False,False,4,1.0,6.0,60.0,8.0,16,0.0,256.0,2.0,False,157.4,0.0,1.0,1.0,2.0,1.0,12.0,8,1.0,False,1.0,14.0,18.0,False,1.6,2400.0,323.0,2019.0,1.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False,6544,2580.0,920.0,45.0,100.0,False,False,False,False,False,True,True,49999.0
147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,True,1.6,False,True,12.0,228.0,14.0,3220.0,False,True,4,2.0,4.0,60.0,8.0,16,0.0,512.0,0.0,False,157.4,0.0,0.5,1.0,2.0,1.0,12.0,8,1.0,False,1.0,12.0,18.7,False,2.1,2400.0,323.0,2019.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,True,False,7176,0.0,1578.0,45.0,62.0,False,False,False,False,False,True,False,49999.0
148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,True,1.6,False,True,12.0,228.0,14.0,3220.0,False,True,4,2.0,4.0,60.0,8.0,12,0.0,512.0,0.0,False,157.4,0.0,1.0,1.0,2.0,1.0,12.0,8,1.0,False,1.0,12.0,18.7,False,2.1,2400.0,323.0,2019.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,True,False,7176,0.0,1578.0,45.0,62.0,False,False,False,False,False,True,False,49999.0
149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,True,1.6,False,True,12.0,228.0,14.0,4324.324324324324,False,True,4,2.0,4.0,60.0,8.0,12,0.0,512.0,2.0,False,157.4,0.0,1.0,1.0,2.0,1.0,12.0,8,1.0,False,1.0,12.0,18.7,False,2.1,2400.0,323.0,2020.0,1.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,True,False,7176,1385.0,1578.0,45.0,62.0,False,False,False,False,False,True,False,49999.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,True,1.85,False,True,12.0,253.4,15.6,4545.521889782763,False,False,2,1.0,4.0,60.0,4.0,12,0.0,256.0,0.0,False,141.0,0.0,0.0,1.0,2.0,0.0,7.0,4,1.0,False,0.0,10.0,19.9,True,1.2,2666.0,362.2,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,False,False,False,5254,0.0,1920.0,45.0,100.0,True,False,False,False,False,True,True,41999.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,True,1.85,False,True,12.0,251.0,15.6,2702.702702702703,False,False,2,1.0,4.0,60.0,4.0,12,0.0,512.0,0.0,False,141.0,0.0,0.0,1.0,2.0,0.0,4.5,4,1.0,False,0.0,10.0,19.9,True,1.2,2666.0,362.0,2019.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False,5254,0.0,1920.0,45.0,100.0,False,False,False,False,False,True,True,41999.0
509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.2,True,True,12.0,280.0,17.3,3580.0,True,True,6,1.5,12.0,120.0,12.0,32,0.0,1024.0,4.0,False,127.0,0.0,1.0,0.0,3.0,1.0,7.0,16,1.0,False,0.0,14.0,24.9,True,2.6,2933.0,403.5,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,7543.0,1163.0,45.0,100.0,False,False,False,False,False,True,True,95999.0
259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,True,2.3,True,True,12.0,255.0,15.6,4954.954954954955,True,True,4,2.0,4.0,120.0,8.0,32,0.0,512.0,4.0,False,141.0,0.0,1.0,1.0,2.0,1.0,7.0,8,1.0,False,0.0,12.0,25.9,True,2.1,2400.0,363.4,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,8121,7720.0,1578.0,45.0,100.0,False,False,False,False,False,True,True,64999.0
260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,True,2.3,True,True,12.0,255.0,15.6,3560.0,True,True,4,1.0,8.0,60.0,8.0,32,0.0,256.0,4.0,False,141.0,0.0,1.0,0.0,3.0,1.0,8.0,8,1.0,False,0.0,14.0,23.9,True,2.5,2933.0,363.4,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False,8846,7543.0,1163.0,72.0,100.0,False,True,False,False,False,False,True,64999.0
261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,True,2.3,True,True,12.0,255.0,15.6,3560.0,True,True,4,1.0,8.0,60.0,8.0,32,0.0,256.0,4.0,False,141.0,0.0,1.0,0.0,3.0,1.0,8.0,8,1.0,False,0.0,14.0,23.9,True,2.5,2933.0,363.4,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False,8846,7720.0,1163.0,72.0,100.0,False,True,False,False,False,False,True,64999.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,2.98,True,True,24.0,290.0,17.3,4545.521889782763,True,True,6,1.5,12.0,60.0,12.0,16,0.0,512.0,6.0,False,127.0,0.0,1.0,0.0,4.0,1.0,10.0,8,1.0,False,0.0,14.0,26.2,True,2.6,2933.0,398.6,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False,12627,12071.0,1163.0,72.0,100.0,True,False,False,False,False,False,True,115999.0
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,True,1.38,False,True,12.0,214.8,14.0,5045.045045045045,False,False,4,2.0,4.0,60.0,8.0,8,0.0,512.0,0.0,False,157.4,1.0,1.0,1.0,1.0,1.0,10.0,8,1.0,False,1.0,12.0,15.9,False,2.1,2400.0,322.5,2020.0,0.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,True,False,7176,0.0,1578.0,45.0,100.0,False,False,False,False,False,True,True,51999.0
516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,True,1.98,True,True,12.0,257.0,15.6,4729.72972972973,True,True,8,4.0,8.0,144.0,16.0,16,0.0,1024.0,6.0,False,141.0,0.0,1.0,1.0,1.0,1.0,9.020338983050847,16,1.0,False,0.0,7.0,23.5,True,2.9,3200.0,360.0,2020.0,2.0,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,5,True,False,False,19138,8562.0,3730.0,45.0,100.0,False,True,True,False,False,False,True,98999.0
33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,True,1.8914643799472324,True,True,12.0,250.5,15.6,4810.0,False,True,2,1.0,4.0,60.0,2.0,12,0.0,256.0,0.0,False,141.0,0.0,0.0,1.0,2.0,0.0,5.0,4,1.0,False,0.0,14.0,19.9,True,2.3,2133.0,363.4,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,3205,0.0,460.0,45.0,100.0,False,False,False,False,False,False,True,35999.0
34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2,True,1.9,True,True,12.0,250.5,15.6,4810.0,False,True,2,1.0,4.0,60.0,2.0,12,0.0,256.0,0.0,False,141.0,0.0,0.0,1.0,2.0,0.0,5.0,8,1.0,False,0.0,14.0,19.9,True,2.3,2133.0,363.4,2020.0,1.0,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,True,False,False,3205,0.0,460.0,45.0,100.0,False,False,False,False,False,False,True,35999.0
